author_age,author_sex,title,text_date,sentence,sentence_summary
26,F,안정이라는 것을 찾을 수 있다면,20200000,"나는 늘 안정감을 찾고 있다. 세계를 헤매며 사는 이유가 마치 안정인 것처럼. 아직 완전한 안정을 만나본 바 없지만 때로 나는, 조금만 증폭되면 안정일지도 모를 어떤 것들을 만난다. 가끔은 사람이 그렇다. 누군가와 평소보다 아주 많이 친밀해지면, 그가 마치 안정의 현신처럼 느껴지곤 한다. 그러나 사람이 주는 감정은 질량보다 무게일 때가 많다. 어느 순간 그 안정이 우주 공간으로 튀어나가면 나는 무엇도 느낄 수 없어지는 것이다. 또 가끔은, 도시가 그렇다. 내가 태어나기도 전에, 어딘가 진화의 단계 속에 있었을지도 모를 대단한 과거의 조상이 생존하던 시기에 생겼을 도시. 아마 내가 죽고 나서도 한참은 반짝거릴 도시를 보면 안정이 느껴진다. 그러나 그 역사의 안정은 질투로 단숨에 망가져버리고 만다. 내가 없을 때도 여전히 아름다울 테니 온전히 내 것이 될 수 없는 그 무거운 안정.. 그것을 껴안을 품이 내게는 없다. 언젠가, 어디선가 내가 진짜 안정이라는 것을 찾게 된다면. 너무 가볍지도, 무겁지도 않은 무엇을 찾게 된다면 좋겠다. 사람도 아니고 도시도 아닌 어디서 안정이 나타난다면 주저 없이 손에 쥐고 싶다.",나는 늘 안정감을 찾고 있다. 사람이 주는 감정은 질량보다 무게일 때가 많고 어느 순간 우주 공간으로 튀어나가면 무엇도 느낄 수 없어지는 것이다.
18,F,크리스마스의 제주여행(12/24),20190000,"개강과 동시에 항공권부터 빠르게 예매한 제주 여행을 드디어 시작했다. 핵심은 크리스마스를 낀 2박 3일이라는 점. 계획쟁이 둘, 오케이걸 둘로 이루어진 이번 여행의 멤버들은 준비하면서부터 아주 잘 맞았다. 우리가 함께 짠 일정은 다음과 같다. 첫날 24일은 공항 - 점심(갈치조림) - 소품샵 - 협재해수욕장 - 금능해수욕장 - 소품샵 - 신창풍차해안도로 - 숙소 - 저녁(흑돼지), 둘째날 25일은 아침(해물찜) - 성이시돌 목장 - 새별오름 - 곽지해수욕장 - 마트에서 장 보기/동문시장 - 숙소에서 크리스마스 파티, 셋째날 26일은 푸딩가게방문 - 김만복 김밥 포장 - 공항. 제주로 떠나기 전, 설렘과 기대도 있었지만 여행을 앞둔 사람이라면 누구나 그렇듯 조금의 걱정도 따랐다. 그동안 내가 간 제주 여행마다 비가 오고 강풍이 부는 등 날씨가 썩 좋지 않았기 때문. 그러나 비행기에서 내린 내가 고개를 들고 처음으로 마주한 제주 하늘은 구름 한 점 없었다. 그래서일까 시작부터 좋은 느낌이 마구 들었다. 렌트카를 픽업하고 파란 하늘을 배경으로 제주 바람을 맞으며 달리는 기분은 정말이지 최고였다. 창문 밖으로 보이는 돌담과 저 멀리 바다는 내가 정말 제주에 왔구나! 라는 생각을 계속해서 주었다. 오늘의 일정 중 기억에 남는 것들 중 첫째는 역시 제주 바다를 보고 느낀 일이 아닐까. 그 중 협재해수욕장에 대해 말해보려고 한다. 우리는 물이 빠져나갔다 다시 차오르는 시간대에 방문했다. 물결이 서로 교차하는 모습이 아주 인상깊었다. 신기하더라고. 실시간으로 물이 차오르고 있는 중이라 우리가 땅을 밟으면 자국이 살짝 남았다가 곧바로 다시 돌아왔다. 늘 동해안의 해수욕장만 보며 자라왔던 나는 이런 광경을 처음 보기도 했다. 다음으로는 금능해수욕장에 방문했는데 협재와는 또 다른 모래가 흥미로웠다. 여기는 조개껍데기가 많이 보이는 백사장이더라. 제주 곳곳의 다양한 해수욕장을 모두 방문해보고 싶다는 생각을 했다. 같은 제주 바다인데 어찌나 다른 느낌을 주던지.  내일은 갈 곽지에선 또 어떤 풍경이 펄쳐질지 참으로 궁금하다.",개강과 동시에 항공권부터 빠르게 예매한 제주 여행의 핵심은 크리스마스를 낀 2박 3일이라는 점이다. 우리가 함께 짠 일정을 보면 첫 날 24일은 공항 점심 소품샵 신창풍차해안도로 숙소 저녁 귤 포장 셋째날에는 마트에서 장 보기 동문시장 마지막으로 푸딩가게 방문 넷째날엔 김만복 김밥포장이 있다.
20,M,작곡 중 문제상황,20200000,"오늘 <name1>은 긴 휴가를 마무리하고 부산에 있는 자신의 집으로 돌아갔다. 오후 4시 즈음 공항으로 향하는 <name1>을 배웅하고 돌아와 길었던 휴식기를 정리하고 작업에 들어갈 준비를 했다. 이번에 작업할 곡은 행사 주최 측과의 협의된 오프닝 홍보곡이다. 평소 이 문화를 좋아한다는 사실을 떳떳치 못하게 생각해 숨겨왔던 탓인지. 시선을 극복하고 나니 이번 행사의 음악 및 뮤비 제작은 평소 좋아했던 다른 일을 수행할 때 이상으로 가슴이 벅차오른다. 하지만 지금 나는 난관에 봉착해있는 상황이다. 무엇이 문제인것인지 코드를 짜고 있지 못한 것이다. 이 문제를 해결하기 위해서는 몇 가지 확인해 보아야할 것이 있다. 첫 번째로 확인해보아야 할 것은 필요 이상의 고집으로 어떠한 작품 제작을 수행할 때 나 자신에게 제약을 두고 있지 않은가 확인해 보아야한다. 평소 예술가가 가지고 있는 자존심이라는 명목 하에 여러 가지 제약을 두고 작품활동을 진행하는 경우가 많았다. 일단 여러곡에서 마음에 드는 코드를 참고하여보고, 여러 사운드를 카피해보거나 튜토리얼을 보며 따라해보는 것을 시도해야겠다.",이번에 작업할 곡은 행사 주최 측과의 협의된 오프닝 홍보곡이다. 평소 이 문화를 좋아한다는 사실을 떳떳치 못하게 생각해 숨겨왔던 탓인지 이번 공연의 음악 및 뮤비 제작은평상시 좋아했던 다른 일을 수행하는 것 이상으로 가슴 벅차오른다.
35,F,책,20200000,"오랜만에 도서관에 갔다. 내가 사는 지역에 있는 도서관은 도서관은 집에서 걸어서 갈 수는 있지만 조금 먼, 그렇다고 대중교통을 이용하기에는 가까운 곳에 위치해 있다.  덕분에 도서관에 갈 때는 운전이 가능한 가족이 나갈 때에 '가는 길에 나 좀 도서관에 내려줘~.'라고 부탁을 하게 된다. 아무튼 오늘은 오랜만에 시간이 나서 아침부터 도서관에 갔고 빌렸던 책을 재빨리 읽은 다음 새 책을 잔뜩 빌려왔다. 대부분의 읽을거리를 전자로 해결하기 때문에 종이책을 잘 읽지 않아서 페이지를 넘기는 책은 아주 오랜만이었다. 특히 최근에는 연재 소설을 많이 보다 보니 짧은 호흡의 글에 익숙해져서 책을 보기가 힘들어졌다는 걸 느낀다. 오늘 읽은 책은 김동식 작가의 회색인간이다. 읽게 된 계기는, 좋아하는 연예인이 최근에 읽은 책이라고 들어서다. 무슨 책을 읽는지 무슨 생각을 하는지 더 알고 싶어서 나도 읽었다. 책을 읽는 데에 이러한 이유가 필요하게 되었다는 게 슬프다. 어릴 때에는 도서관에도 많이 가고 책도 많이 읽었는데 지금은 책 읽기가 쉽지 않다. 단편집이라 빨리 읽을 수 있는 것이 마음에 들어 시리즈를 더 빌려왔다. 세상에서 가장 약한 요괴와 13일의 김남우 이렇게 두 권이다.  이렇게 보다 보면 다시 긴 호흡의 글도 읽을 수 있게 되지 않을까? 집에 사두고 읽지 않는 책을 다 읽어버리고 싶다. 가족의 픽업을 기다리며 괜히 아동자료실을 왔다갔다 했다. 그러다 어릴 때 읽었던 흡혈귀 소설이 보여서 빌렸다. 시리즈 1,2권이 발매되었을 때에 도서관에 구매 요청을 넣었다가 거절당했는데 누군가 또 신청을 했던 모양이다. 좀머 어쩌구 하는 작가의 소설인데 사촌 언니네 집에서 처음 접했었다. 왜 읽다가 말았는지 잘 기억이 나지 않는다. 언니가 뒷권을 가지고 있지 않았던가? 아무튼 어린 소년과 어린 흡혈귀가 만나 친구가 되는 소설이다. 도서관의 책장에는 6권까지가 꽂혀 있었다. 여러 권을 빌리고 싶었지만 하드커버가 너무 무거웠다. 종이책이 조금 가볍게 나왔으면 좋겠다. 대출 훑어봤는데 삽화가 어릴 때 본 것과 달라서 낯설었다. 내용은 이제 읽어야 한다. 앞에 쓴 내용을 제외하면 기억 나는 것이 거의 없었다. 소년과 흡혈귀 소년, 그리고 흡혈귀 소년의 여동생. 이정도밖에 기억이 나지 않는다. 2020년이 되기 직전 쯤에 책 결말에 대한 내용을 인터넷에서 봤는데, 너무 충격적이었기 때문에 여기에는 적지 않겠다. 사실 기억에서 지우고 싶다. 이야기가 모두 아름다운 결말일 수는 없겠지만 아동용 소설은 아름다웠으면 좋겠다. 내가 어릴 때에는 그런 것만 보고 자랐던 것 같다.",내가 사는 지역의 도서관은 대중교통을 이용하기에는 가까운 곳에 위치해 있어 운전이 가능한 가족에게 갈 때 나 좀 내려달라고 부탁하게 된다. 오늘 읽은 회색인간 시리즈는 단편집이라 빨리 읽을 수 있어서 마음에들어 더 빌려왔다.
22,F,콘서트 티켓팅한 기록,20190000,"11월 22일 엑소콘서트 익스플로레이션 닷의 공지가 뜨자마자 엑소팬들이 모여있는 단톡방이 난리가 났다. 평소에도 내 몸 하나 들어갈 자리 구하기가 힘든 콘서트이지만, 이번에는 고척돔도 아닌 체조경기장에 3일뿐... 게다가 12월 31일 한 해의 마지막날이 포함된 날이 있어서 티켓팅에 실패한다면 어마어마한 돈을 얹어 주어야 겨우 들어갈 수 있을것이었다. 11월 28일 떨리는 티켓팅 당일, 팬들은 소속사가 해외팬들에게 좋은 자리를 이미 다 빼주었다느니, 3층 맨 끝자리라도 좋으니 제발 들어가게 해달라고 온갖 신들에게 비는 글 같이 떨리는 마음을 표현하는 글들이 잔뜩 올라왔다. 떨리는 마음을 나누고자 강의 쉬는시간에 같은 학교에 다니는 엑소팬을 만나자마자 둘다 빵 터져서 웃을 수 밖에 없었는데, 그 이유는 둘다 티켓팅할 때 좌석표에 뜨는 색인 보라색(일명 포도알) 옷을 입고있었기 때문이다. 엑소팬들끼리 모인 단톡방에 찍어올리니, 다른 친구들도 다 보라색 아이템을 하나씩 챙겨서 다니고있어서 떨린 와중에도 너무 웃겼다. 떨리는 마음에 수업은 당연히 귀에 들어올리 없었고, 티켓팅 꿀팁 등을 검색하고 엑소 사진이나 팬사인회때 엑소가 그려준 티켓팅 부적등을 서로 공유하며 티켓팅 시간만을 기다렸다. 저녁 7시에 수업이 끝나자마자 기숙사로 뛰어가서 친구의 최신형 노트북, 내 아이패드, 핸드폰 등 동원할 수 있는 모든 기계를 동원하여 티켓팅을 준비했다. 떨리는 마음을 붙잡고 친구들과 ""벌써 서버가 터진거 아니냐"", ""어차피 yes24는 서버가 터질테니 5분안에만 들어가면 성공이다"", ""우리 한명이 성공하면 그 성공한 사람이 다른 사람 자리도 잡아주게 아이디랑 비밀번호를 공유해놓자"" 등등의 대화를 나누니 어느새 8시 티켓팅 시작시간이 되었다. 나는 여러 기계를 한번에 준비해놓고 새로고침을 눌렀는데, 그 중에 빌린 노트북이 거의 바로 들어가져서 떨리는 마음으로 날짜와 좌석을 선택하니 무려 스탠딩 30번대 초반의 자리를 잡았다!! 주변의 모두가 부러워 한 내 인생 최고의 자리였다. 어지간한 돈을 줘도 못구할 자리를 내 손으로 잡다니 믿겨지지 않았다. 하루종일 떨었지만 그만한 가치의 결과가 나온 티켓팅이었다.",엑소콘서트 익스플로레이션 닷의 공지가 뜨자 엑소팬들이 모여있는 단톡방에서 티켓팅 팁 등을 공유하며 떨리는 마음에 수업은 당연히 귀가 들어올리 없었다. 저녁 7시에는 기숙사로 뛰어가서 모든 기계를 동원하여 준비했고 그 중 빌린 노트북이 바로 들어가져서 날짜와 좌석 선택하니 무려 스탠딩 30번대 초반 자리였다.
22,F,흑당버블티먹고싶다,20200000,흑당버블티먹고싶다 널린 체인점 카페에서 유행에 편승해서 낸 흑당시리즈 음료 말고 흑당버블티만 주력으로 내세운 전문점에서 파는 흑당버블티가 먹고싶다. 둘의 맛의 차이는 믹스커피랑 원두갈아내서 우려내주는 커피만큼 천지차이가 있다구 전자는 그냥 공장에서 사온 흑당시럽뿌리고 삶아낸 펄 넣은거라 시간도 오래걸리고 펄 식감도 복불복이라 덜익거나 흐믈렁해진 콧물같은 펄인 경우가 많은데 전문점에서 파는건 시럽에 졸여낸거라 펄 자체도 맛있고 식감도 일정하고 맛있고 참 좋단말이다 한입마시자마자 흑당으로 당충전 뽞 돼서 눈번쩍 뜨이는 그 맛이 참 좋다. 흑당버블티가 밥한끼보다 칼로리가 높다는데 애초에 누가 칼로리를 생각하면서 이걸 마시겠냐구 칼로리따질거면 애초에 흑당을 안먹지.... 그런데 흑당버블티는 흑당시럽에 펄이랑 우유인걸까 아님 밀크티인걸까? 밀크티를 사용한다기엔 밀크티의 tea의 맛이 안느껴지는데 그냥 흑당이랑 우유만 넣는거 아닌가 싶기도 하다 근데 흑당의 맛이 너무 세서 tea의 맛이 뭍히는 걸수도 있다. 흑당전문점가게에서 알바해보면 알수있을텐데 안해봐서 모른다. 근데 가게마다 케바케인거같다. 락토프리우유나 두유 선택옵션이 있으면 좋겠다. 있는데도 있나? 우유류의 음료가 좋긴한데 배탈이 자주나서 락토프리우유 옵션이 있었으면 좋겠다. 배탈나는거 싫어. 흑당버블티도 타피오카펄 말고 나는 보바펄이 더 좋더라. 보바펄이 타피오카펄보다 작은 펄이라 씹는것도 금방이고 그냥 맛있음 타피오카는 너무 쫀득쫀득하게 오래씹어야하고 펄 자체에서 오묘한 향이나서 별로다. 그래서 버블티전문점에서도 타피오카펄은 빼던가 다른 젤리펄로 바꿔서 먹는다. 애초에 타피오카펄은 밀크티종류가 아니면 별로 안어울리는 것 같다. 과일음료에는 잘 안어울리는거 같다. 스무디류에도 넣으면 펄이 차가워져서 딱딱해져서 별로다. 따뜻한 음료에 펄추가는 안해봤다. 뜨거운음료에 두꺼운빨대로 한번에 입안에 후루룩오면 입데인다. 집근처에 저렴한 밀크티전문점이 생겼으면 좋겟다. 가성비로 승부하는 저렴한 밀크티 전문점이 있었음 좋겠다 솔직하게 맛차이도 별로 안나고 오히려 이쪽이 더 맛있는 것 같아서 집근처에 생겼음 좋겠는데 안생긴다...... 하...,집근처에 저렴한 밀크티 전문점이 생기면 좋겠다. 가성비로 승부하는 저렴하고 맛차이도 별로 안나고 오히려 이쪽이더 맛있는 것 같아서 홈플러스나 롯데마트 같은 곳에서 파는 흑당버블티를 먹어보고 싶다.
22,F,19.12.01,20190000,"방방사진관 전시회 다녀왔다! 판이 워낙 작아서 4년차쯤 돼서야 전시회가 처음 열리는 거 같은데, 떠나있는 동안 한 게 아니라 돌아오 온 후에 해서 행복했다. 최애 전시회를 안 갈 수는 없고 놓치면 너무 후회했을 테니까…탕탕 님하고 먹은 부대찌개가 진짜 맛있었음. SNS 지인하고 파스타나 마라탕도 아니고 부대찌개를 먹으러 간 게 너무 웃기긴 했는데 둘 다 입맛이 비슷해서 다행이었다. 전시회는 사진도 영상도 생각보다 훨씬 예뻐서 너무너무 좋았음! 데뷔 초부터 최근까지 다 있어서 추억 여행도 할 수 있어 괜히 생각이 많아졌다.데뷔 때부터 좋아했으면 좋았겠다는 아쉬움도 있고, 그래도 데뷔 후 약 2년  만에 알게 돼서 사람들이 가장 사람하는 시간을 일부나마 실시간으로 체험할 수 있어서 다행이라는 생각이 든다. 이래서 늦게 좋아하면 안 되고, 좋아하는 걸 부정하면 안 되나 봐. 스스로 부정해봤자 남는 건 후회 뿐이라는 걸 다시 한 번 느끼게 된다. 좋아할 수 있을 때 좋아해야 하는데 말이야. 나중엔 좋아하고 싶어도 좋아하지 못할 수도 있으니까. (내가 사랑한 모든 구 연예인들에게 바친다. 잘 사니, 개자식들아. 왜 잘 사니. 범죄를 저지르고도 잘 사는 게 쪽팔리지는 않니.)  전시회 관람을 마친 후에는 탕탕 님, 미미 님, 무명 님, 목랑 님하고 내내 JYP 아이돌 계보 추팔하면서 노는 게 너무 웃기고 재미있었다. 확실히 소속사마다 특징이라는 게 있어서, 한 아이돌을 좋아하게 되면 그 소속사 아이돌은 내리 사랑하게 되는 것 같다. 다들 선후배 그룹 알음알음 알고 있어서 한 마디씩 얹는 게 너무 웃겼음. 선물로 써 간 단편 글들을 좋아해주셔서 다행이었고, 다른 지인들도 만나볼 수 있어서 좋았다. 덕질이라는 게 이게 아니었다면 접점이 없어 전혀 만나지 못했을 수도 있는 좋은 사람들을 만나게 될 수 있다는 게 참 좋은 것 같다. 그리고 바보짓 하나 했음. 전시회 굿즈 현장에서 수령하기로 해놓고 지인들하고 노느라 수령하는 걸 까먹었어! 하필이면 그걸 전시회 다 끝나고 지인들 모임도 파한 후 버스 탄 다음에 떠올려서 결국 택배비 내고 배송 받기로 했다. 대체 이게 무슨 바보짓인지 모르겠다. 돈은 이중으로 나가고, 굿즈는 오래 기다려야 하고. 그래도 아예 못 받게 되는 것보다는 낫지만 아무튼 바보짓이었다. 이제 곧 있으면 콘서트네. 3주 좀 안 되게 남았는데 오늘 전시회에 다녀와서 그런지 벌써부터 기대된다. 2년 만에 가는 콘서트라 그런 것 같기도 하고. 그때와는 어떻게 달라졌을지, 내가 좋아하던 모습은 여전한지 궁금하다. 콘서트에 다녀와서 이 밴드를 좀더 깊게, 오래 사랑할 수 있으면 좋겠다. 요즘은 뭔가를 새롭게 좋아하는 일이 참 힘들어진 시대니까, 좋아하던 걸 잃고 싶지 않다.  부디 23일이 지난 후에도 여전히 좋아할 수 있기를. 신보가 마음에 들었어서 크게 걱정은 안 하지만! 어쨌든 콘서트 때까지 또 현생 힘내자.",방방사진관 전시회는 사진과 영상이 생각보다 훨씬 예뻐서 너무 행복했다. 데뷔 초부터 최근까지 다 있어서 추억 여행도 할 수 있어 좋았고 굿즈 현장에서 수령하기로 해놓고 지인들하고 노느라 깜빡해서 결국 택배비를 내고 배송 받는 바보짓을 했는데 후회가 남는 것 같다.
23,F,20.01.15,20200000,25살이 되었다. 여전히 한심하고 우울하고 찌질한 나날의 반복이다. 망가진 인생을 조금이라도 수습해보려고 애쓰고있지만 한번 구겨졌던 종이를 열심히 펴본다한들 원래대로 돌아가지 않는것처럼 나는 구겨진 흔적이 남은채 살아가고있다. 내가 아무리 정상인흉내를 내도 남들에겐 다 보이나봐. 내가 얼마나 나약하고 비뚤어진 인간인지... 사람들은 나의 약점을 잡아내서 나를 짓밟고 비웃고 비수를 꽂는다. 나는 사람들과 잘 지내보고싶은데  나는 사랑받을 수 없는 존재인가봐. 아빠가 나를 버리고 찾지않는것처럼. 나는 아빠의 치부일지도 모른단 생각을 하게되었다. 영원히 숨기고싶고 없어지길 바라는.... 나도 나의존재가  싫어졌다. 나 자신을 사랑하라는 말들이 너무 이상하고 낯설게 느껴진다. 그게 가능한 일인가?? 그거 어떻게 하는건데.. 나의 세상은 나를 중심축으로 돌아간다. 내가 문을 열지않으면 사람들로부터 상처를 받지 않아도 되지만 햇볕도 쬘 수 없다. 즐거운일도 나쁜일도 아무것도 없다. 그저 내 방의 하얀 벽지나 모니터나 전등따위를 보게 될 뿐이다. 쇠창살과 모기장에 가려진 하늘과 나무와 콘크리트를 볼 수 있을뿐이다. 방에만 박혀 시간을보내면 인생이 망하겠지.. 이미 망했지만 돌이킬 수 없이 망할것같다. 그래서 나는 대학을 가서 인간답게 살려고 이 나이먹고 입시 준비중인데 동생들이나 선생들한테 병신취급 하대당하며 살고있다. 내자신이 너무 한심하고 싫어서 미칠지경이야. 아무와도 어울리지 못하고 재능도 없고 머리도 나쁘고 피부도 나쁘고 얼굴도 못생겼고 몸매도 별로고  엄마는 장애인에 아빠는 날 버렸고  어렸을땐  집에선 새아빠한테 처맞고 학교에선 왕따당해서 자퇴했고. 쓰고나니 정말 답이없구나. 버리고 찾지도 않을거면 대체 왜 날 낳았니? 왜 나는 태어난걸까.. 왜 나는 아무에게도 사랑받지 못하고 인생이 괴로움뿐일까? 왜 나는 인간답게 살 수 없고 사랑스럽게 태어나질 못해서 이런 비참한 삶을 꾸역꾸역 살아가고있는걸까? 왜 나는 못죽을까.. 주변사람들은 별 노력없이도 좋은가정에 정상인들 사이에 태어나서 사랑받고 인생에 큰 고통없이 평탄하게 무난하게 남들과 어울려서 잘 살아가던데 왜 나는 그럴 수 없지. 걔들은 무슨 노력을 했는데 그런 좋은것들을 당연하게 누릴까? 나는 노력해도 못누리는것들을. 나는 살고싶은 의욕이 없다. 내가 아무것도  이룰 수 없는 인간이라면 차라리 스스로 죽을 수 있는 인간이길 바란다.,25살이 되었지만 여전히 우울하고 찌질한 나날의 반복이다. 망가진 인생을 조금이라도 수습해보려고 애쓰고있지만 한번 구겨졌던 종이를 열심히 펴본다한들 원래대로 돌아가지 않는것처럼 나는 찢어진 흔적이 남은채 살아가고있다.
55,M,2020년 01월 31일,20200000,"오랜만에 집에 온 딸에게 생일선물인 인형을 주니 기뻐하면서 기숙사 침대에 가져다 놓겠다고 했다. 아이 엄마는 선물로 용돈을 주었는데, 인형보다 용돈을 더 좋아하는 모습에 내년에는 용돈을 준비해야겠다고 다짐했다. 그리고 저녁으로는 외식 대신에 파스타를 만들어 주었다. 저녁 식사를 하는 동안 딸아이가 기숙사에서 있었던 일을 이야기해주었는데, 사감 선생님께 들키지 않기 위해 화장실에서 몰래 햄버거를 먹었다고 한다. 자취방을 마련해주고 싶었지만 형편이 빠듯한 탓에 그러지 못 하는 것에 미안함을 느끼게 되었다.",딸에게 생일선물인 인형을 준 후 기숙사 침대에 가져다 놓겠다고 했다. 저녁으로는 파스타를 만들어 주었고 사감 선생님께 들키지 않기 위해 화장실에서 몰래 햄버거도 먹었다고 한다.
23,F,2020년 02월 06일,20200000,"좋아하는 일을 하며 산다는 것은 어떤 느낌일까? 요즘 내가 가지는 의문이다. 일을 시작한 지는 6개월 가량이지만, 과연 이 직업을 30여 년 동안 갖고 살아갈 수 있을까 생각하곤 한다. 어제 인터넷 서핑 중 한 가수가 '저는 무대에 서는 것이 너무 행복해요'라고 말하는 영상을 보았다. 나는 그 영상을 보고 그 가수가 정말 부러워졌다. 좋아하는 일을 직업으로 삼고 산다는 것. 그 가수 외에도 이 세상에는 자신이 좋아하는 일을 직업으로 삼고 사는 사람이 많을 것이다. 그 반대로 그렇지 않은 사람도. 난 후자에 속한다. 그리고 그걸 요새 뼈저리게 느끼고 있다. 난 항상 행복한 사람이고 싶다. 근데 평일 오전 8시 40분부터 오후 4시 40분까지는 일을 해야 하기 때문에 행복하지 않다. 하루 3분의 1 정도 난 행복하지 않은 사람인 거다. 주말은 거의 항상 행복하다. 일요일 밤도 에너지가 충전되어서 불행하진 않고... 행복의 정도가 약하긴 하다만 그래도 행복한 상태라고 말할 수 있다. 어릴 때부터 난 딱히 명확한 꿈이 없었다. 난 높은 목표를 가지는 것이 두려웠다. 높은 목표에 도달하지 못한 내 자신이 상처받는 것이 두려웠다. 내 성적보다 낮은 점수의 대학을 목표로 하고 내 점수와 그 대학 점수 사이의 갭을 보고 안심하곤 했었다. 학기 초마다 제출하는 장래희망 칸에는 항상 회사원이나 공무원을 적어냈었다. 그리고 난 지금 교사가 되었다. 난 사실 사람을 대하는 일이 귀찮다. 특히 그 사람이 나의 애정과 책임감을 필요로 한다면 더욱. 그렇지만 이 직업을 가지고 사람을 대하지 않을 수가 있나? 절대 불가능하다. 그래서 난 정말로 이 직업을 좋아하기 위해 노력해야 한다. 어렵다, 어려워.. 난 내 적성을 모르겠다. 경험이 적어서 그런 걸까? 사람마다 적성이 다 다를 텐데 그 사람들은 자신의 적성을 언제, 어쩌다, 어떻게 찾은 걸까? 내가 가르치게 될 학생들이 적성을 찾을 수 있게 내가 도와야겠지? 근데 나조차도 적성에 맞지 않는 일을 하고 있는데 내가 그런 거에 대해 조언할 자격이 있는 걸까? 내가 이 일을 안 좋아하고 가르침에 큰 애정이 없단 걸 학생들이 알면 어쩌지? 아니 이미 알고 있을까? 의문에 의문이 꼬리를 잇는 밤이다.",내가 좋아하는 일을 하며 산다는 것은 어떤 느낌일까 라는 의문을 가지고 있다. 나는 가수 외에도 이 세상에는 자신의 직업으로 삼고 사는 사람들이 많을 거라고 생각하는데 난 후자에 속하고 평일 오전 8시부터 오후 4시 40분까지는 일해야 해서 행복하지 않고 주말도 에너지도 충전되지 않는다.
